zygGene,RNA
aat-2,68.7875
add-1,26.3183333333333
akt-2,108.951666666667
arf-6,49.13
cbp-1,36.6116666666667
casy-1,77.6525
cdt-1,93.9783333333334
ceh-5,130.63
ceh-43,92.3183333333333
chd-3,73.185
cht-1,285.603333333333
col-72,41.09
cps-6,37.3075
cwn-1,28.3108333333333
cyn-16,30.5908333333333
dhc-1,27.6166666666667
dhs-29,55.2058333333333
dpy-27,30.7975
dpy-28,52.5158333333333
dro-1,61.4075
dsl-1,647.069166666667
duo-1,28.6058333333333
eat-16,25.595
eps-8,26.5908333333333
far-5,40.8541666666667
fkb-7,97.9233333333333
fkh-4,68.5825
fkh-5,226.654166666667
fkh-8,25.9075
flp-10,92.0425
flp-18,31.3075
ftn-2,85.79
gbh-2,38.8925
gcy-11,29.4041666666667
gfi-1,26.6266666666667
glr-4,74.005
gpr-1,43.4516666666667
gpr-2,30.4433333333333
gst-8,35.8808333333333
gst-10,49.9125
gst-30,196.9225
gta-1,54.8316666666667
hid-1,25.2008333333333
hil-3,182.0975
his-2,50.3775
his-3,120.266666666667
his-4,113.271666666667
his-5,41.825
his-7,42.5925
his-24,509.159166666667
his-31,218.199166666667
his-63,33.0066666666667
hlh-1,269.440833333333
hlh-3,117.443333333333
hmg-11,366.205
iff-2,37.0158333333333
ins-34,55.9075
ins-35,64.535
ins-37,29.0325
kap-1,56.45
kqt-1,57.7008333333333
ksr-1,28.1791666666667
lec-4,63.9983333333333
let-19,27.5258333333333
let-765,32.0691666666667
lin-12,33.4383333333333
lin-13,36.15
lin-33,46.3375
mab-20,71.8616666666667
mig-15,42.1633333333333
moe-3,110.6975
mrp-1,43.3975
nac-1,30.3216666666667
nas-25,25.99
nex-2,47.1516666666667
ngn-1,823.5775
nhr-7,52.6733333333333
nhr-135,33.635
nlp-11,62.9816666666667
nrf-6,25.4883333333333
nsy-1,27.065
nuc-1,42.9566666666667
odc-1,88.3391666666667
WBGene00003979,62.7183333333333
pes-10,758.903333333333
pgp-4,62.7308333333333
phf-5,38.2533333333333
pop-1,25.9908333333333
pqn-34,37.1
pqn-39,39.8658333333333
pqn-68,95.3608333333333
pqn-85,31.8308333333333
ref-2,30.1225
rpl-11.2,35.8625
rpl-25.1,41.4575
rpl-39,138.843333333333
rps-6,122.978333333333
rps-21,51.5016666666667
rsp-7,27.5691666666667
sax-2,52.1041666666667
sdc-1,48.5708333333333
sdc-2,56.5025
sea-2,28.8491666666667
sft-1,43.9266666666667
sgk-1,62.8475
skr-8,1308.52916666667
skr-9,1669.30416666667
skr-10,1585.98916666667
skr-12,634.225833333333
skr-13,784.028333333333
skr-20,95.0108333333333
smg-1,27.335
sms-3,41.9933333333333
snf-3,37.315
spe-4,43.4266666666667
F26F4.8,54.7266666666667
sra-35,157.086666666667
srd-52,35.8016666666667
srh-87,90.4608333333333
srh-113,46.5466666666667
srh-145,41.82
srh-217,52.2208333333333
srh-248,98.515
srp-2,32.2133333333333
srw-48,51.095
srx-12,31.5325
srx-74,37.8691666666667
srx-92,75.0633333333333
str-22,44.0425
str-55,25.2875
sup-6,26.13
sys-1,112.226666666667
tag-10,39.6125
tag-53,69.4425
tbx-35,152.079166666667
uba-2,32.0408333333333
unc-18,25.8058333333333
unc-44,36.6441666666667
vet-6,533.758333333333
wee-1.2,44.3625
tag-192,33.9891666666667
fbxb-119,470.405
B0491.1,48.6491666666667
C01G12.3,154.248333333333
jud-4,33.9016666666667
C03C10.7,31.4916666666667
nlp-41,27.8183333333333
pho-10,98.0366666666666
pho-11,38.7408333333333
C05D12.4,183.0725
C05D12.5,645.529166666667
C07E3.9,206.915
fbxb-9,88.0533333333333
C09G1.5,59.0233333333333
C09G5.7,28.1041666666667
C11H1.7,34.1958333333333
C16D6.2,26.8525
C17E4.2,164.274166666667
C18D4.6,33.9883333333333
C25G4.10,238.336666666667
nlp-35,120.435
C33A12.12,153.29
C34F6.5,73.8091666666667
C35D6.3,247.544166666667
C35D6.4,180.1925
C36A4.10,67.7458333333333
pxd-1,37.1808333333333
C38C6.3,25.3025
sre-13,33.4008333333333
C38D9.8,98.5225
C40H5.2,37.6633333333333
fbxb-65,169.58
C43D7.8,41.6391666666667
C47D12.4,150.89
C48D1.1,154.72
C53B4.3,41.0041666666667
D2030.12,59.375
E01G4.5,550.801666666667
lipl-7,59.045
din-1,96.88
F08H9.3,147.063333333333
fbxb-68,112.641666666667
F09C8.2,34.1866666666667
F11C1.5,26.0333333333333
F11C3.1,31.4791666666667
F12F6.8,131.766666666667
F13D12.3,42.0441666666667
sdz-13,239.265833333333
F13E9.11,69.0491666666667
sdz-14,687.8875
F14B6.3,410.125833333333
fbxb-102,102.124166666667
F16B12.7,98.3616666666667
F17H10.3,52.8725
F21A3.4,52.1208333333333
F21D9.1,126.645833333333
F21D9.5,50.6891666666667
F21D9.6,114.009166666667
cth-1,25.3858333333333
F22G12.3,144.936666666667
F23A7.1,42.4033333333333
F23A7.6,43.21
F23B2.10,28.2108333333333
fipr-2,138.348333333333
F26D2.16,27.3866666666667
F28C6.10,83.1766666666667
sdz-16,90.4566666666667
F34D10.3,40.0975
F35E2.8,190.149166666667
F35E2.9,36.0758333333333
F37D6.4,647.300833333333
ccch-2,337.745
F38C2.7,239.496666666667
fbxb-3,205.4575
F40G12.4,38.0066666666667
F41E7.1,47.4525
F43G6.5,202.33
F44F1.4,157.191666666667
F44F1.5,217.983333333333
F44F1.6,54.0283333333333
F44F4.1,50.2116666666667
F45D3.1,893.943333333333
sdz-19,97.2058333333333
F46C5.10,26.3941666666667
F46F2.1,68.415
lgc-47,178.085833333333
fbxb-67,51.7775
ztf-11,95.8991666666667
F53F4.13,27.0858333333333
F54C9.11,65.7925
F55C5.10,172.185833333333
fbxb-117,168.744166666667
fbxb-57,544.625
F55C9.5,102.8125
fbxb-60,135.001666666667
fbxb-62,267.593333333333
fbxb-61,219.835
F55G7.2,207.5625
F55H2.5,29.8858333333333
F56D5.3,48.1683333333333
F56H6.2,31.2591666666667
F57G9.3,343.110833333333
F58D5.7,131.439166666667
F58E10.7,84.295
F58G1.7,34.8625
H04D03.4,179.751666666667
H40L08.3,56.3158333333333
K01D12.3,56.3125
K03A11.1,128.415
K04B12.2,32.2008333333333
K04G2.7,30.0408333333333
K05C4.9,81.6325
K08H2.2,334.550833333333
K08H2.4,74.3633333333333
K09A11.1,41.6358333333333
K10D6.4,35.0383333333333
sepa-1,687.571666666667
M03B6.3,53.3816666666667
M05B5.1,36.8391666666667
fbxb-4,53.7416666666667
M153.1,48.7975
R05D7.3,32.5308333333333
sdz-26,385.173333333333
R06C1.4,339.2625
sdz-27,527.599166666667
R07H5.9,160.295
R11.4,295.940833333333
R11A5.3,628.02
fbxb-85,298.8275
R102.4,27.9925
T01G1.2,36.9958333333333
T02C1.1,66.9466666666667
T02G6.6,50.8841666666667
sdz-30,548.918333333333
T05D4.2,377.655833333333
fbxa-104,166.035833333333
T08G5.3,143.888333333333
T10G3.1,56.6641666666667
sdz-31,455.9675
T11F9.19,45.7091666666667
T12D8.5,57.0891666666667
T12G3.1,51.3041666666667
T14G8.4,35.1433333333333
T15H9.4,87.9158333333333
T15H9.5,55.1883333333333
T15H9.6,183.770833333333
T18D3.7,211.350833333333
T20G5.4,33.8516666666667
T22C1.12,39.8125
T22C8.4,418.9075
sptf-2,140.736666666667
T23G5.3,143.255833333333
T26E3.5,1309.7525
T26E3.8,407.028333333333
fbxb-1,141.285
fbxb-2,208.425
fbxb-116,65.3783333333333
T27E9.2,29.4816666666667
T27E9.6,145.561666666667
fbxb-86,158.836666666667
T28C6.3,44.6141666666667
T28H10.1,57.5783333333333
VH15N14R.1,32.4008333333333
W02B8.2,38.1666666666667
W04A8.3,87.8108333333333
W04A8.4,219.134166666667
W08E3.4,25.8483333333333
fbxa-93,47.1866666666667
Y7A5A.1,62.6
Y11D7A.3,25.3616666666667
Y15E3A.4,34.5075
Y19D2B.2,476.705833333333
Y24F12A.3,34.0608333333333
Y24F12A.4,58.1283333333333
Y38E10A.3,219.895
Y39A1A.16,207.2125
Y39A1A.17,74.8816666666667
Y39G8B.1,41.0375
Y39G8B.2,36.7366666666667
Y40H7A.4,78.0291666666667
Y42A5A.5,30.5075
Y44A6C.2,582.0175
Y46G5A.4,39.6416666666667
Y46G5A.7,242.386666666667
Y46G5A.28,473.7825
Y47D3A.1,73.0133333333333
Y47H9B.2,61.7175
Y47H10A.2,45.7866666666667
Y49A3A.4,170.463333333333
Y49E10.21,47.2383333333333
Y50E8A.11,68.035
Y51B9A.3,28.825
sta-1,50.7841666666667
Y54E5B.2,27.1358333333333
fbxb-22,531.800833333333
sdz-33,805.36
fbxb-24,589.698333333333
Y57A10A.26,80.0783333333333
Y57A10C.1,407.703333333333
Y57G11C.8,35.6258333333333
Y57G11C.45,40.355
Y60A9.2,38.515
Y60A9.3,66.6258333333333
Y62F5A.9,80.6758333333333
fbxb-93,137.15
fbxb-56,71.1466666666667
fbxb-94,175.44
Y71A12B.11,694.470833333333
Y75B12A.2,32.3375
ceh-51,876.191666666667
atg-4.1,82.3483333333333
cand-1,60.0066666666667
Y105C5A.14,76.2283333333333
Y105C5A.25,27.5891666666667
